CAS_NORM,POD_MGKGDAY,PUBCHEM_CID,S_global,S_potency
120-47-8,1000.0,8434,0.944584608853552,2.1964753145082474
1260-17-9,4500.0,10255083,0.8261546852536934,1.8153125683413835
1260-17-9,4500.0,10255083,0.8261546852536934,1.8153125683413835
74115-24-5,17.3,73670,0.898661355397148,2.181281801495118
74115-24-5,17.3,73670,0.898661355397148,2.181281801495118
76578-14-8,0.3,53518,0.905622612728369,1.8756710593888464
76578-14-8,0.3,53518,0.905622612728369,1.8756710593888464
141-66-2,0.02,5371560,0.9499563732913092,2.281190025067495
93-65-2,9.0,7153,0.9644276329975696,2.265443968149741
93-65-2,9.0,7153,0.9644276329975696,2.265443968149741
614-45-9,30.0,11966,0.9457065320267086,2.2690358190677014
614-45-9,30.0,11966,0.9457065320267086,2.2690358190677014
80-07-9,1.5,6625,0.909213856984158,1.881261831795127
149-57-5,61.0,8697,0.9841033692904156,2.198875370200576
149-57-5,61.0,8697,0.9841033692904156,2.198875370200576
83-67-0,41.0,5429,0.9824752199299084,2.8494289288582952
83-67-0,41.0,5429,0.9824752199299084,2.8494289288582952
83-67-0,41.0,5429,0.9824752199299084,2.8494289288582952
13674-87-8,20.0,26177,0.880158017980001,1.7431724185215196
13674-87-8,20.0,26177,0.880158017980001,1.7431724185215196
109-02-4,600.0,7972,0.9780659427500892,2.500529178614148
109-02-4,600.0,7972,0.9780659427500892,2.500529178614148
1702-17-6,100.0,15553,0.9878626460284402,2.3771752065458123
1702-17-6,100.0,15553,0.9878626460284402,2.3771752065458123
107534-96-3,4.39,86102,0.8751525056017613,1.7446901636911616
107534-96-3,4.39,86102,0.8751525056017613,1.7446901636911616
22781-23-3,0.72,2314,0.953668208393175,2.1356067603783973
22781-23-3,0.72,2314,0.953668208393175,2.1356067603783973
741-58-2,0.5,12932,0.8227773184916389,1.708580340622713
97886-45-8,1.0,91757,0.8464015299381152,1.6319467399408465
116255-48-2,0.0,3444,0.8971692325877949,1.7153762405210864
122453-73-0,0.0,91778,0.7764814323971031,2.327883272381116
95266-40-3,591.76,92421,0.9641763948685272,1.999112009734758
7173-51-5,1.0,23558,0.6325836188768335,1.6614481826047536
156052-68-5,51.0,122087,0.7504538938120804,1.6833316580055926
80844-07-1,1.1,71245,0.9452250548361716,1.9132303405909268
32809-16-8,5.35,36242,0.9273897294220852,2.101165087875865
32809-16-8,5.35,36242,0.9273897294220852,2.101165087875865
101-10-0,98.0,7542,0.9708101631155664,2.4652766262993
122-88-3,17.41,26229,0.9825661314873956,2.336710483946039
26172-55-4,0.75,33344,0.9449544770973344,2.005988991843417
26172-55-4,0.75,33344,0.9449544770973344,2.005988991843417
134605-64-4,1.2,11826859,0.93777054275112,1.9166086522838133
420-04-2,0.4,9864,0.9631675993107808,1.9156318548881504
420-04-2,0.4,9864,0.9631675993107808,1.9156318548881504
120116-88-3,0.6,9862076,0.7980573037944317,1.750165469346338
6923-22-4,3.0,5371562,0.9908470891671364,2.273245940727908
35575-96-3,0.8,71482,0.8740606962784909,1.821538014856076
81741-28-8,8.66,9889168,0.6730830942149957,1.965776786069904
81741-28-8,8.66,9889168,0.6730830942149957,1.965776786069904
57-85-2,0.1,5995,0.7805138468786641,1.999222155980992
57-85-2,0.1,5995,0.7805138468786641,1.999222155980992
57-85-2,0.1,5995,0.7805138468786641,1.999222155980992
2163-00-0,100.0,16551,0.9889401868009304,2.4095472965192264
145742-28-5,1.0,9821217,0.7651540307447247,1.6471725770631134
199171-88-5,1.0,9799979,0.853622180644832,1.8643724904909404
NOCAS_47330,2.5,9865233,0.8348355241267863,1.530667191041965
NOCAS_47334,300.0,24809526,0.844196535650276,1.7158770832555237
262376-75-0,31.5,9882837,0.9152543094764036,1.842767819836015
