chid,casn,dsstox_substance_id,casn_normalized,PUBCHEM_CID
26307.0,87-62-7,DTXSID8026307,87-62-7,6896.0
34764.0,111991-09-4,DTXSID6034764,111991-09-4,73281.0
41818.0,14765-30-1,DTXSID4041818,14765-30-1,
27036.0,126-30-7,DTXSID8027036,126-30-7,
21195.0,1120-71-4,DTXSID8021195,1120-71-4,
31089.0,13473-26-2,DTXSID2031089,13473-26-2,
41985.0,4776-06-1,DTXSID0041985,4776-06-1,
34903.0,7647-15-6,DTXSID3034903,7647-15-6,
40300.0,2051-62-9,DTXSID3040300,2051-62-9,
41403.0,2100-42-7,DTXSID3041403,2100-42-7,
47003.0,7778-74-7,DTXSID3047003,7778-74-7,
47381.0,NOCAS_47381,DTXSID4047381,,
47383.0,1437319-46-4,DTXSID4047383,1437319-46-4,
24515.0,7790-98-9,DTXSID4024515,7790-98-9,
40767.0,1154-59-2,DTXSID4040767,1154-59-2,
31980.0,501-36-0,DTXSID4031980,501-36-0,
29145.0,108-59-8,DTXSID4029145,108-59-8,
44811.0,19750-95-9,DTXSID5044811,19750-95-9,
21290.0,57-68-1,DTXSID6021290,57-68-1,
52832.0,52663-68-0,DTXSID5052832,52663-68-0,
25271.0,103-69-5,DTXSID1025271,103-69-5,
29289.0,7747-35-5,DTXSID3029289,7747-35-5,82190.0
21784.0,87-17-2,DTXSID7021784,87-17-2,
47896.0,36861-47-9,DTXSID8047896,36861-47-9,
23209.0,59-92-7,DTXSID9023209,59-92-7,
47368.0,344930-95-6,DTXSID1047368,344930-95-6,9872438.0
34737.0,9006-42-2,DTXSID9034737,9006-42-2,
48186.0,67-30-1,DTXSID5048186,67-30-1,
21411.0,115-96-8,DTXSID5021411,115-96-8,8295.0
24528.0,8007-70-3,DTXSID3024528,8007-70-3,
47712.0,68917-18-0,DTXSID3047712,68917-18-0,
21113.0,8006-90-4,DTXSID6021113,8006-90-4,
27713.0,9004-96-0,DTXSID6027713,9004-96-0,
40734.0,118-60-5,DTXSID7040734,118-60-5,
22877.0,147-94-4,DTXSID3022877,147-94-4,
41201.0,67375-30-8,DTXSID7041201,67375-30-8,
23309.0,51384-51-1,DTXSID2023309,51384-51-1,
20116.0,320-67-2,DTXSID9020116,320-67-2,
47672.0,272451-65-7,DTXSID4047672,272451-65-7,
32330.0,1820573-27-0,DTXSID8032330,1820573-27-0,
47240.0,6106-04-3,DTXSID0047240,6106-04-3,
20215.0,25013-16-5,DTXSID7020215,25013-16-5,8456.0
23270.0,657-24-9,DTXSID2023270,657-24-9,
22707.0,36505-84-7,DTXSID2022707,36505-84-7,
31356.0,1772-03-8,DTXSID4031356,1772-03-8,
20321.0,113-92-8,DTXSID4020321,113-92-8,
21292.0,127-69-5,DTXSID6021292,127-69-5,
37044.0,26787-78-0,DTXSID3037044,26787-78-0,
23039.0,76824-35-6,DTXSID5023039,76824-35-6,
22602.0,69-53-4,DTXSID4022602,69-53-4,
21102.0,132-98-9,DTXSID7021102,132-98-9,
32192.0,78-30-8,DTXSID6032192,78-30-8,
20552.0,562-10-7,DTXSID7020552,562-10-7,
37555.0,102851-06-9,DTXSID7037555,102851-06-9,91768.0
44584.0,14611-52-0,DTXSID9044584,14611-52-0,
40373.0,139968-49-3,DTXSID6040373,139968-49-3,
47037.0,335104-84-2,DTXSID5047037,335104-84-2,11556911.0
20635.0,56296-78-7,DTXSID7020635,56296-78-7,
37197.0,62571-86-2,DTXSID1037197,62571-86-2,
51446.0,329-89-5,DTXSID5051446,329-89-5,
22666.0,107-43-7,DTXSID8022666,107-43-7,
20920.0,134-32-7,DTXSID7020920,134-32-7,
39719.0,10124-37-5,DTXSID1039719,10124-37-5,
44427.0,4394-85-8,DTXSID7044427,4394-85-8,
21892.0,108-89-4,DTXSID4021892,108-89-4,
52604.0,89-81-6,DTXSID7052604,89-81-6,
21648.0,123-76-2,DTXSID8021648,123-76-2,
40127.0,141-86-6,DTXSID0040127,141-86-6,
29123.0,95-70-5,DTXSID6029123,95-70-5,
26108.0,112-57-2,DTXSID7026108,112-57-2,
44608.0,17865-07-5,DTXSID0044608,17865-07-5,
44812.0,2517-43-3,DTXSID0044812,2517-43-3,
21491.0,100-47-0,DTXSID7021491,100-47-0,
25811.0,112-62-9,DTXSID5025811,112-62-9,
20226.0,10108-64-2,DTXSID6020226,10108-64-2,
21807.0,95-47-6,DTXSID3021807,95-47-6,
52148.0,5124-25-4,DTXSID8052148,5124-25-4,
47620.0,109-08-0,DTXSID4047620,109-08-0,
27373.0,1222-05-5,DTXSID8027373,1222-05-5,
20145.0,106-51-4,DTXSID6020145,106-51-4,
20241.0,404-86-4,DTXSID9020241,404-86-4,
40704.0,130-15-4,DTXSID5040704,130-15-4,
24591.0,94-36-0,DTXSID6024591,94-36-0,
21650.0,127-17-3,DTXSID2021650,127-17-3,
21333.0,97-74-5,DTXSID0021333,97-74-5,
40215.0,20120-33-6,DTXSID9040215,20120-33-6,
47065.0,91-16-7,DTXSID7047065,91-16-7,
44836.0,1470-79-7,DTXSID8044836,1470-79-7,
20912.0,389-08-2,DTXSID3020912,389-08-2,
21117.0,60-80-0,DTXSID6021117,60-80-0,
47511.0,628-97-7,DTXSID2047511,628-97-7,
27746.0,13463-40-6,DTXSID3027746,13463-40-6,
37750.0,65405-77-8,DTXSID8037750,65405-77-8,
21904.0,109-73-9,DTXSID1021904,109-73-9,
47064.0,501-52-0,DTXSID2047064,501-52-0,
40245.0,56038-13-2,DTXSID1040245,56038-13-2,71485.0
23300.0,83-43-2,DTXSID7023300,83-43-2,
22164.0,1745-81-9,DTXSID3022164,1745-81-9,
47679.0,3777-69-3,DTXSID9047679,3777-69-3,
44938.0,4130-08-9,DTXSID1044938,4130-08-9,
44808.0,18127-01-0,DTXSID6044808,18127-01-0,
52476.0,73-40-5,DTXSID9052476,73-40-5,
44532.0,130-20-1,DTXSID9044532,130-20-1,
44764.0,103-48-0,DTXSID7044764,103-48-0,
24739.0,87-44-5,DTXSID8024739,87-44-5,
44470.0,93-55-0,DTXSID2044470,93-55-0,
44927.0,3658-48-8,DTXSID2044927,3658-48-8,
20062.0,99-57-0,DTXSID6020062,99-57-0,3613389.0
44900.0,26896-48-0,DTXSID9044900,26896-48-0,
25302.0,5466-77-3,DTXSID1025302,5466-77-3,
24838.0,6358-53-8,DTXSID6024838,6358-53-8,
22403.0,131-53-3,DTXSID3022403,131-53-3,
20978.0,86-57-7,DTXSID7020978,86-57-7,
27512.0,3033-62-3,DTXSID5027512,3033-62-3,
47654.0,124-06-1,DTXSID6047654,124-06-1,
47725.0,90-17-5,DTXSID2047725,90-17-5,
21375.0,538-23-8,DTXSID6021375,538-23-8,
44463.0,78-08-0,DTXSID3044463,78-08-0,
44495.0,5471-51-2,DTXSID5044495,5471-51-2,21648.0
23648.0,59-43-8,DTXSID2023648,59-43-8,
37731.0,3236-71-3,DTXSID5037731,3236-71-3,
44746.0,939-48-0,DTXSID9044746,939-48-0,
44727.0,7560-83-0,DTXSID6044727,7560-83-0,
41654.0,5444-75-7,DTXSID4041654,5444-75-7,
21654.0,110-94-1,DTXSID2021654,110-94-1,
23622.0,63-74-1,DTXSID4023622,63-74-1,
20256.0,2244-16-8,DTXSID8020256,2244-16-8,
27181.0,538-93-2,DTXSID6027181,538-93-2,
47070.0,1124-11-4,DTXSID6047070,1124-11-4,
44347.0,100-06-1,DTXSID2044347,100-06-1,
44890.0,2467-03-0,DTXSID2044890,2467-03-0,
21769.0,79-77-6,DTXSID4021769,79-77-6,
44774.0,105-95-3,DTXSID1044774,105-95-3,
47644.0,119-65-3,DTXSID2047644,119-65-3,
44821.0,5232-99-5,DTXSID9044821,5232-99-5,
20266.0,118-75-2,DTXSID2020266,118-75-2,
44363.0,110-38-3,DTXSID0044363,110-38-3,
44475.0,491-07-6,DTXSID7044475,491-07-6,
21805.0,94-62-2,DTXSID3021805,94-62-2,
26562.0,93-68-5,DTXSID3026562,93-68-5,
25301.0,2461-15-6,DTXSID6025301,2461-15-6,
47113.0,6790-58-5,DTXSID0047113,6790-58-5,
20376.0,1163-19-5,DTXSID9020376,1163-19-5,
47593.0,99-83-2,DTXSID4047593,99-83-2,
41280.0,2226-96-2,DTXSID4041280,2226-96-2,
22445.0,620-92-8,DTXSID9022445,620-92-8,
42521.0,148-01-6,DTXSID6042521,148-01-6,
47201.0,20665-85-4,DTXSID9047201,20665-85-4,
44598.0,16485-10-2,DTXSID3044598,16485-10-2,
44961.0,59719-67-4,DTXSID8044961,59719-67-4,
38822.0,4196-89-8,DTXSID1038822,4196-89-8,
40703.0,98-73-7,DTXSID0040703,98-73-7,
21683.0,505-52-2,DTXSID9021683,505-52-2,
44357.0,105-13-5,DTXSID6044357,105-13-5,
44934.0,3923-79-3,DTXSID1044934,3923-79-3,
44520.0,1176-74-5,DTXSID5044520,1176-74-5,
44354.0,102-79-4,DTXSID1044354,102-79-4,
51557.0,108-48-5,DTXSID7051557,108-48-5,
47749.0,108-87-2,DTXSID0047749,108-87-2,
44997.0,88-27-7,DTXSID0044997,88-27-7,
40635.0,366-18-7,DTXSID9040635,366-18-7,
44494.0,102-20-5,DTXSID0044494,102-20-5,
21715.0,58-27-5,DTXSID4021715,58-27-5,
24687.0,98-29-3,DTXSID5024687,98-29-3,
52291.0,616-47-7,DTXSID6052291,616-47-7,
24835.0,104-55-2,DTXSID1024835,104-55-2,
27049.0,127-91-3,DTXSID7027049,127-91-3,
22333.0,135-98-8,DTXSID2022333,135-98-8,
44380.0,134-81-6,DTXSID3044380,134-81-6,
44392.0,93-04-9,DTXSID7044392,93-04-9,
47198.0,39255-32-8,DTXSID7047198,39255-32-8,
44464.0,81-64-1,DTXSID8044464,81-64-1,
44506.0,103-45-7,DTXSID7044506,103-45-7,
34259.0,2682-20-4,DTXSID2034259,2682-20-4,39800.0
47769.0,526-73-8,DTXSID8047769,526-73-8,
24397.0,102-01-2,DTXSID0024397,102-01-2,
44791.0,122-63-4,DTXSID4044791,122-63-4,
26303.0,125-31-5,DTXSID8026303,125-31-5,
20464.0,141-05-9,DTXSID8020464,141-05-9,
21130.0,89-25-8,DTXSID9021130,89-25-8,
30428.0,67-47-0,DTXSID3030428,67-47-0,
22016.0,280-57-9,DTXSID0022016,280-57-9,
44400.0,1643-19-2,DTXSID4044400,1643-19-2,
20284.0,61702-44-1,DTXSID0020284,61702-44-1,
42170.0,6425-39-4,DTXSID9042170,6425-39-4,
44748.0,947-19-3,DTXSID9044748,947-19-3,
22006.0,142-92-7,DTXSID6022006,142-92-7,
22520.0,103-36-6,DTXSID9022520,103-36-6,
46627.0,147536-97-8,DTXSID7046627,147536-97-8,
44755.0,2705-87-5,DTXSID8044755,2705-87-5,
44568.0,54982-83-1,DTXSID1044568,54982-83-1,
44352.0,101-41-7,DTXSID1044352,101-41-7,
36541.0,145-13-1,DTXSID1036541,145-13-1,
44374.0,122-00-9,DTXSID9044374,122-00-9,
22557.0,73-24-5,DTXSID6022557,73-24-5,
23938.0,85-70-1,DTXSID7023938,85-70-1,
44922.0,3445-11-2,DTXSID7044922,3445-11-2,
32623.0,133-32-4,DTXSID8032623,133-32-4,
27792.0,17689-77-9,DTXSID3027792,17689-77-9,
20142.0,91-76-9,DTXSID1020142,91-76-9,
21604.0,66-25-1,DTXSID2021604,66-25-1,
42151.0,103-26-4,DTXSID6042151,103-26-4,
27284.0,646-06-0,DTXSID4027284,646-06-0,
44591.0,1515-72-6,DTXSID8044591,1515-72-6,
21136.0,50-33-9,DTXSID9021136,50-33-9,4781.0
52509.0,767-00-0,DTXSID9052509,767-00-0,
44721.0,7005-47-2,DTXSID6044721,7005-47-2,
21836.0,100-25-4,DTXSID0021836,100-25-4,
52529.0,7786-61-0,DTXSID7052529,7786-61-0,
25433.0,109-78-4,DTXSID1025433,109-78-4,
52594.0,87-41-2,DTXSID0052594,87-41-2,
50403.0,611-14-3,DTXSID2050403,611-14-3,
381073.0,137780-69-9,DTXSID50381073,137780-69-9,
622698.0,74359-06-1,DTXSID30622698,74359-06-1,
184723.0,307-29-9,DTXSID50184723,307-29-9,
379814.0,113507-82-7,DTXSID50379814,113507-82-7,
226894.0,76-21-1,DTXSID50226894,76-21-1,
892443.0,2806-15-7,DTXSID60892443,2806-15-7,
880218.0,15290-77-4,DTXSID50880218,15290-77-4,
371164.0,14548-74-4,DTXSID80371164,14548-74-4,
380256.0,243139-62-0,DTXSID80380256,243139-62-0,
238701.0,918-21-8,DTXSID60238701,918-21-8,
62101.0,1996-88-9,DTXSID8062101,1996-88-9,
229163.0,78560-45-9,DTXSID50229163,78560-45-9,
190949.0,375-80-4,DTXSID90190949,375-80-4,
371872.0,35192-44-0,DTXSID90371872,35192-44-0,
379947.0,34451-26-8,DTXSID20379947,34451-26-8,
382154.0,52447-22-0,DTXSID80382154,52447-22-0,
565479.0,13973-14-3,DTXSID70565479,13973-14-3,
190948.0,375-50-8,DTXSID30190948,375-50-8,
379930.0,355-47-5,DTXSID50379930,355-47-5,
379835.0,423-49-4,DTXSID10379835,423-49-4,
59829.0,335-66-0,DTXSID0059829,335-66-0,
187142.0,335-64-8,DTXSID40187142,335-64-8,
380837.0,151772-59-7,DTXSID80380837,151772-59-7,
880131.0,355-93-1,DTXSID90880131,355-93-1,
379925.0,52447-23-1,DTXSID00379925,52447-23-1,
379917.0,27854-30-4,DTXSID70379917,27854-30-4,
335129.0,918-22-9,DTXSID20335129,918-22-9,
20501.0,1095-90-5,DTXSID2020501,1095-90-5,
21123.0,57-30-7,DTXSID0021123,57-30-7,
23214.0,51-48-9,DTXSID8023214,51-48-9,
30711.0,31142-56-0,DTXSID3030711,31142-56-0,
34329.0,129909-90-6,DTXSID3034329,129909-90-6,
37500.0,20243-81-6,DTXSID2037500,20243-81-6,
37509.0,3957-63-9,DTXSID7037509,3957-63-9,
24983.0,15663-27-1,DTXSID4024983,15663-27-1,
274167.0,1315501-18-8,DTXSID40274167,1315501-18-8,
909356.0,1051375-16-6,DTXSID90909356,1051375-16-6,
20596.0,100-41-4,DTXSID3020596,100-41-4,
58166.0,69770-45-2,DTXSID8058166,69770-45-2,
20762.0,67-63-0,DTXSID7020762,67-63-0,3776.0
34698.0,29450-45-1,DTXSID5034698,29450-45-1,
897219.0,997-55-7,DTXSID40897219,997-55-7,
32440.0,105726-67-8,DTXSID5032440,105726-67-8,
33736.0,159989-65-8,DTXSID2033736,159989-65-8,
35084.0,3564-98-5,DTXSID5035084,3564-98-5,
37586.0,2600-69-3,DTXSID4037586,2600-69-3,
42286.0,3735-33-9,DTXSID6042286,3735-33-9,
52741.0,12071-83-9,DTXSID1052741,12071-83-9,
44343.0,365400-11-9,DTXSID2044343,365400-11-9,
58104.0,447399-55-5,DTXSID4058104,447399-55-5,
27348.0,994-36-5,DTXSID1027348,994-36-5,
37602.0,1035330-36-9,DTXSID5037602,1035330-36-9,
37601.0,56070-14-5,DTXSID0037601,56070-14-5,
42444.0,10548-10-4,DTXSID6042444,10548-10-4,
1018461.0,8063-12-5,DTXSID901018461,8063-12-5,
1334841.0,NOCAS_1334841,DTXSID301334841,,
1336159.0,NOCAS_1336159,DTXSID801336159,,
1336160.0,NOCAS_1336160,DTXSID101336160,,
1018738.0,84929-28-2,DTXSID501018738,84929-28-2,
1335119.0,NOCAS_1335119,DTXSID001335119,,
1334842.0,NOCAS_1334842,DTXSID001334842,,
1334843.0,NOCAS_1334843,DTXSID701334843,,
1335118.0,NOCAS_1335118,DTXSID301335118,,
1335117.0,NOCAS_1335117,DTXSID601335117,,
32291.0,85117-22-2,DTXSID4032291,85117-22-2,
863216.0,621-44-3,DTXSID80863216,621-44-3,
47316.0,461023-63-2,DTXSID1047316,461023-63-2,
32642.0,122931-48-0,DTXSID1032642,122931-48-0,91779.0
34650.0,100784-20-1,DTXSID9034650,100784-20-1,
34573.0,97780-06-8,DTXSID9034573,97780-06-8,
44337.0,NOCAS_44337,DTXSID8044337,,
24345.0,82097-50-5,DTXSID0024345,82097-50-5,73282.0
23980.0,64902-72-3,DTXSID7023980,64902-72-3,47491.0
32463.0,86209-51-0,DTXSID8032463,86209-51-0,
34753.0,173159-57-4,DTXSID7034753,173159-57-4,
34712.0,208465-21-8,DTXSID6034712,208465-21-8,
23864.0,74223-64-6,DTXSID6023864,74223-64-6,52999.0
24101.0,101200-48-0,DTXSID8024101,101200-48-0,153909.0
32502.0,126535-15-7,DTXSID2032502,126535-15-7,
34868.0,94125-34-5,DTXSID9034868,94125-34-5,
40755.0,113776-20-8,DTXSID0040755,113776-20-8,
24164.0,83055-99-6,DTXSID7024164,83055-99-6,54960.0
34496.0,127277-53-6,DTXSID9034496,127277-53-6,
34364.0,144651-06-9,DTXSID4034364,144651-06-9,
21872.0,106-49-0,DTXSID6021872,106-49-0,
24913.0,124-18-5,DTXSID6024913,124-18-5,
24143.0,822-06-0,DTXSID4024143,822-06-0,13192.0
25791.0,88-72-2,DTXSID4025791,88-72-2,6944.0
20515.0,68-12-2,DTXSID6020515,68-12-2,6228.0
21311.0,732-26-3,DTXSID2021311,732-26-3,
47310.0,196808-45-4,DTXSID1047310,196808-45-4,
20647.0,98-01-1,DTXSID1020647,98-01-1,7362.0
26797.0,108-67-8,DTXSID6026797,108-67-8,7947.0
24814.0,106-43-4,DTXSID8024814,106-43-4,
21544.0,95-57-8,DTXSID5021544,95-57-8,7245.0
23977.0,95-49-8,DTXSID8023977,95-49-8,7238.0
47349.0,NOCAS_47349,DTXSID8047349,,
47178.0,22047-49-0,DTXSID9047178,22047-49-0,
29262.0,4130-42-1,DTXSID0029262,4130-42-1,
41708.0,1320-07-6,DTXSID7041708,1320-07-6,
20216.0,128-37-0,DTXSID2020216,128-37-0,31404.0
27184.0,541-02-6,DTXSID1027184,541-02-6,
32303.0,53939-28-9,DTXSID1032303,53939-28-9,
26178.0,2244-21-5,DTXSID5026178,2244-21-5,
36933.0,16893-85-9,DTXSID9036933,16893-85-9,
44663.0,3734-67-6,DTXSID9044663,3734-67-6,
21234.0,4548-53-2,DTXSID2021234,4548-53-2,
21984.0,124-22-1,DTXSID3021984,124-22-1,
44888.0,2457-01-4,DTXSID8044888,2457-01-4,
27650.0,7398-69-8,DTXSID4027650,7398-69-8,
21103.0,1825-21-4,DTXSID2021103,1825-21-4,15767.0
42273.0,2934-05-6,DTXSID7042273,2934-05-6,
27738.0,12108-13-3,DTXSID9027738,12108-13-3,
41379.0,489-01-0,DTXSID8041379,489-01-0,
26799.0,108-77-0,DTXSID6026799,108-77-0,
22153.0,1461-25-2,DTXSID4022153,1461-25-2,
41728.0,2870-32-8,DTXSID5041728,2870-32-8,
27433.0,1760-24-3,DTXSID5027433,1760-24-3,
27920.0,27090-63-7,DTXSID1027920,27090-63-7,
44519.0,116-66-5,DTXSID6044519,116-66-5,
20063.0,121-88-0,DTXSID1020063,121-88-0,
22880.0,17230-88-5,DTXSID2022880,17230-88-5,
20066.0,121-66-4,DTXSID6020066,121-66-4,
42065.0,465-73-6,DTXSID7042065,465-73-6,
37757.0,112-45-8,DTXSID3037757,112-45-8,
40751.0,35661-60-0,DTXSID0040751,35661-60-0,
22667.0,378-44-9,DTXSID3022667,378-44-9,
20687.0,608-73-1,DTXSID7020687,608-73-1,
20248.0,86-74-8,DTXSID4020248,86-74-8,
44360.0,106-21-8,DTXSID5044360,106-21-8,
25150.0,813-78-5,DTXSID5025150,813-78-5,
44359.0,106-02-5,DTXSID6044359,106-02-5,
21156.0,13171-21-6,DTXSID7021156,13171-21-6,
25082.0,26761-40-0,DTXSID4025082,26761-40-0,
27133.0,298-06-6,DTXSID6027133,298-06-6,
27653.0,7534-94-3,DTXSID9027653,7534-94-3,
27588.0,5124-30-1,DTXSID3027588,5124-30-1,
40765.0,624-48-6,DTXSID4040765,624-48-6,
21498.0,2516-40-7,DTXSID2021498,2516-40-7,
32624.0,42588-37-4,DTXSID3032624,42588-37-4,
40114.0,107-58-4,DTXSID1040114,107-58-4,
27928.0,27247-96-7,DTXSID1027928,27247-96-7,
27498.0,2778-42-9,DTXSID4027498,2778-42-9,
26652.0,100-18-5,DTXSID2026652,100-18-5,
32631.0,77732-09-3,DTXSID2032631,77732-09-3,
27386.0,1330-61-6,DTXSID7027386,1330-61-6,
41431.0,4812-20-8,DTXSID5041431,4812-20-8,
26998.0,123-18-2,DTXSID7026998,123-18-2,
37715.0,24650-42-8,DTXSID7037715,24650-42-8,
22070.0,593-08-8,DTXSID4022070,593-08-8,
41892.0,127-63-9,DTXSID6041892,127-63-9,
27749.0,13547-70-1,DTXSID8027749,13547-70-1,
42097.0,96-08-2,DTXSID9042097,96-08-2,
29117.0,92-06-8,DTXSID2029117,92-06-8,
25421.0,495-18-1,DTXSID7025421,495-18-1,
44547.0,137-03-1,DTXSID8044547,137-03-1,
29369.0,51000-52-3,DTXSID8029369,51000-52-3,
22188.0,2437-25-4,DTXSID1022188,2437-25-4,
27103.0,142-90-5,DTXSID4027103,142-90-5,
44489.0,5810-11-7,DTXSID1044489,5810-11-7,
27344.0,947-04-6,DTXSID1027344,947-04-6,
25668.0,99-75-2,DTXSID4025668,99-75-2,
25303.0,10213-75-9,DTXSID6025303,10213-75-9,
20263.0,305-03-3,DTXSID7020263,305-03-3,
40718.0,6358-64-1,DTXSID9040718,6358-64-1,
27322.0,830-13-7,DTXSID3027322,830-13-7,
22170.0,2008-58-4,DTXSID7022170,2008-58-4,16183.0
22120.0,786-19-6,DTXSID7022120,786-19-6,13081.0
27870.0,25377-73-5,DTXSID8027870,25377-73-5,
44515.0,109-17-1,DTXSID6044515,109-17-1,
26558.0,92-15-9,DTXSID9026558,92-15-9,
44383.0,139-66-2,DTXSID8044383,139-66-2,
24328.0,3689-24-5,DTXSID7024328,3689-24-5,
27773.0,15625-89-5,DTXSID0027773,15625-89-5,
31531.0,129-73-7,DTXSID7031531,129-73-7,
44375.0,123-34-2,DTXSID4044375,123-34-2,
24600.0,56-93-9,DTXSID8024600,56-93-9,5963.0
42337.0,106-36-5,DTXSID4042337,106-36-5,
41573.0,867-13-0,DTXSID4041573,867-13-0,
25571.0,608-25-3,DTXSID0025571,608-25-3,
21190.0,366-70-1,DTXSID3021190,366-70-1,9703.0
27267.0,629-59-4,DTXSID1027267,629-59-4,
40698.0,126-71-6,DTXSID8040698,126-71-6,
25401.0,13048-33-4,DTXSID9025401,13048-33-4,
31133.0,131-16-8,DTXSID5031133,131-16-8,
27558.0,4083-64-1,DTXSID1027558,4083-64-1,
41668.0,103-29-7,DTXSID8041668,103-29-7,
21883.0,107-19-7,DTXSID5021883,107-19-7,
38800.0,2052-15-5,DTXSID3038800,2052-15-5,
44353.0,101-97-3,DTXSID6044353,101-97-3,
26914.0,112-41-4,DTXSID5026914,112-41-4,
26499.0,80-51-3,DTXSID7026499,80-51-3,
27361.0,1115-20-4,DTXSID4027361,1115-20-4,
21543.0,111-85-3,DTXSID0021543,111-85-3,
25501.0,4802-20-4,DTXSID2025501,4802-20-4,
22082.0,614-80-2,DTXSID8022082,614-80-2,
27086.0,141-23-1,DTXSID8027086,141-23-1,
27884.0,25899-50-7,DTXSID2027884,25899-50-7,
24512.0,98-16-8,DTXSID9024512,98-16-8,
44488.0,5496-10-6,DTXSID6044488,5496-10-6,
44332.0,100-85-6,DTXSID3044332,100-85-6,
21851.0,103-05-9,DTXSID3021851,103-05-9,
27432.0,1738-25-6,DTXSID0027432,1738-25-6,
20760.0,3778-73-2,DTXSID7020760,3778-73-2,
20977.0,75-52-5,DTXSID2020977,75-52-5,
41461.0,3737-41-5,DTXSID7041461,3737-41-5,
41638.0,122-97-4,DTXSID6041638,122-97-4,
27615.0,6145-73-9,DTXSID3027615,6145-73-9,
25279.0,7085-85-0,DTXSID1025279,7085-85-0,
29242.0,2781-11-5,DTXSID2029242,2781-11-5,
27069.0,137-32-6,DTXSID5027069,137-32-6,
27841.0,25103-09-7,DTXSID1027841,25103-09-7,
25047.0,112-36-7,DTXSID3025047,112-36-7,
41230.0,1668-54-8,DTXSID4041230,1668-54-8,
22062.0,563-80-4,DTXSID0022062,563-80-4,
36646.0,1117-86-8,DTXSID9036646,1117-86-8,
27206.0,556-82-1,DTXSID2027206,556-82-1,
27504.0,2867-47-2,DTXSID1027504,2867-47-2,
27259.0,626-17-5,DTXSID7027259,626-17-5,
27530.0,3290-92-4,DTXSID3027530,3290-92-4,
20368.0,21739-91-3,DTXSID5020368,21739-91-3,
41371.0,23778-52-1,DTXSID8041371,23778-52-1,
43908.0,1205-17-0,DTXSID7043908,1205-17-0,
21331.0,55566-30-8,DTXSID0021331,55566-30-8,
24573.0,51-17-2,DTXSID8024573,51-17-2,
21982.0,123-86-4,DTXSID3021982,123-86-4,
20593.0,759-73-9,DTXSID8020593,759-73-9,
21974.0,122-03-2,DTXSID9021974,122-03-2,
27959.0,29911-28-2,DTXSID8027959,29911-28-2,
21241.0,79-81-2,DTXSID1021241,79-81-2,
21116.0,62-44-2,DTXSID1021116,62-44-2,
21557.0,74-95-3,DTXSID4021557,74-95-3,
21339.0,52-24-4,DTXSID0021339,52-24-4,
20236.0,814-80-2,DTXSID0020236,814-80-2,
44437.0,535-87-5,DTXSID1044437,535-87-5,
25610.0,1571-08-0,DTXSID4025610,1571-08-0,
20743.0,75-47-8,DTXSID4020743,75-47-8,
26436.0,76-39-1,DTXSID8026436,76-39-1,
26653.0,100-20-9,DTXSID7026653,100-20-9,
25012.0,78-88-6,DTXSID6025012,78-88-6,
20815.0,57-39-6,DTXSID5020815,57-39-6,
26266.0,839-90-7,DTXSID4026266,839-90-7,
22279.0,24544-04-5,DTXSID5022279,24544-04-5,
41508.0,95-69-2,DTXSID1041508,95-69-2,
23419.0,123-63-7,DTXSID9023419,123-63-7,
26457.0,78-67-1,DTXSID1026457,78-67-1,
44370.0,1126-78-9,DTXSID9044370,1126-78-9,
27598.0,5419-55-6,DTXSID7027598,5419-55-6,
20694.0,680-31-9,DTXSID6020694,680-31-9,
20648.0,54-31-9,DTXSID6020648,54-31-9,
38847.0,24801-88-5,DTXSID4038847,24801-88-5,
44429.0,4422-95-1,DTXSID7044429,4422-95-1,
21131.0,135-88-6,DTXSID4021131,135-88-6,
44490.0,59337-93-8,DTXSID0044490,59337-93-8,
20957.0,5307-14-2,DTXSID4020957,5307-14-2,
24585.0,85-02-9,DTXSID2024585,85-02-9,
26615.0,97-90-5,DTXSID1026615,97-90-5,
35784.0,65733-18-8,DTXSID6035784,65733-18-8,
43902.0,4559-86-8,DTXSID7043902,4559-86-8,
41580.0,628-87-5,DTXSID3041580,628-87-5,
40719.0,97-36-9,DTXSID4040719,97-36-9,
26536.0,89-32-7,DTXSID1026536,89-32-7,
27443.0,1852-16-0,DTXSID9027443,1852-16-0,
42199.0,128-09-6,DTXSID2042199,128-09-6,
27518.0,3085-30-1,DTXSID5027518,3085-30-1,
22090.0,622-40-2,DTXSID2022090,622-40-2,
27342.0,930-69-8,DTXSID1027342,930-69-8,
27085.0,141-17-3,DTXSID3027085,141-17-3,
21438.0,75-35-4,DTXSID8021438,75-35-4,
44518.0,1135-66-6,DTXSID1044518,1135-66-6,
26544.0,90-16-4,DTXSID5026544,90-16-4,
25991.0,104-91-6,DTXSID0025991,104-91-6,
21757.0,78-27-3,DTXSID0021757,78-27-3,
27902.0,26472-00-4,DTXSID3027902,26472-00-4,
38317.0,6515-38-4,DTXSID7038317,6515-38-4,
27489.0,2530-83-8,DTXSID5027489,2530-83-8,
24247.0,608-93-5,DTXSID7024247,608-93-5,
32417.0,25311-71-1,DTXSID8032417,25311-71-1,
27747.0,13472-08-7,DTXSID8027747,13472-08-7,
26991.0,122-52-1,DTXSID2026991,122-52-1,
20474.0,119-84-6,DTXSID2020474,119-84-6,
31290.0,54464-57-2,DTXSID7031290,54464-57-2,
