Sample_CID,AtomNum,Weight,HOMO,HOMO_number,LUMO,HOMO_LUMO_Gap,ODI_HOMO_1,ODI_HOMO,ODI_LUMO,ODI_LUMO_Add1,ODI_Mean,ODI_Std,Farthest_Distance,Mol_Radius,Mol_Size_Short,Mol_Size_2,Mol_Size_L,Length_Ratio,Len_Div_Diameter,MPP,SDP,Dipole_Moment,Quadrupole_Moment,Octopole_Moment,Volume,Density,ESPmin,ESPmax,Overall_Surface_Area,Pos_Surface_Area,Neg_Surface_Area,Overall_Average,Pos_Average,Neg_Average,Overall_Variance,Nu,Pi,MPI,Nonpolar_Area,Polar_Area,ALIEmin,ALIEmax,ALIE_Ave,ALIE_Var,LEAmin,LEAmax,LEA_Ave,LEA_Var,XLogP,TPSA,Complexity,HBondDonorCount,HBondAcceptorCount,RotatableBondCount,HeavyAtomCount,AtomStereoCount,DefinedAtomStereoCount,UndefinedAtomStereoCount,BondStereoCount,DefinedBondStereoCount,UndefinedBondStereoCount,CovalentUnitCount,class_x,y
8814,37,206.3244,-0.288,57,0.063521,0.351521,17.33,12.25,14.64,13.13,14.3375,1.927581062,37,5.573,6.799,8.535,11.225,0.422643925,1.007087744,1.308782,4.646118,1.82693,12.962752,155.3188,2018.57854,1.1454,-31.83931,59.40656,922.39667,504.22325,418.17342,0.00105738,0.01254221,-0.01279075,0.00039387,0.2416157,0.01259474,0.34435691,74.13,25.87,11.04711,18.40718,0.49763425,0.00131877,-47.19939,-19.66425,-1.0208359,0.037161,5,20.2,192,1,1,3,15,0,0,0,0,0,0,1,1,44
10215,30,262.2634,-0.262904,68,-0.049311,0.213594,7.96,8.46,10.08,5.73,8.0575,1.555576662,28,7.577,3.418,8.094,15.031,0.566288664,0.991883331,0.008156,0.046568,0.962455,25.831909,181.7925,1997.65544,1.4712,-58.94557,62.88702,997.89255,452.93826,544.95429,-0.00245274,0.02145261,-0.02232165,0.00059793,0.24936152,0.02177496,0.59666928,40.13,59.87,11.00806,19.09128,0.50767139,0.00263404,-47.13956,-18.95678,-1.1681559,0.062209,2.7,65.4,448,2,3,1,20,0,0,0,0,0,0,1,1,2
7506,12,104.10958,-0.35973,27,-0.006519,0.353211,41.25,18.75,12.88,16.37,22.3125,11.13110142,12,4.201,3.401,6.721,8.486,0.456040413,1.00999762,0.000247,0.000809,2.309788,19.957091,48.26,887.2249,1.3149,-39.83645,31.44698,509.68416,332.42243,177.26173,0.00487007,0.02389727,-0.03081201,0.00048359,0.23062904,0.02497925,0.71571729,31.27,68.73,10.94857,17.11176,0.51017831,0.00162498,-40.44106,-18.92352,-1.0695783,0.030879,0.5,36.7,105,0,2,0,8,0,0,0,0,0,0,1,0,0
66172,13,98.1034,-0.297732,26,0.076732,0.374464,21.51,23.2,16.23,13.16,18.525,4.025422338,13,4.314,4.175,6.019,8.584,0.457130685,0.994900325,0.348008,1.7745,4.856355,12.625855,53.7041,821.88715,1.3376,-53.92394,53.57839,484.43968,273.92497,210.51471,-0.00097134,0.02735964,-0.03783605,0.00099779,0.22670713,0.03204649,0.868375,27.57,72.43,10.78826,18.38435,0.51733402,0.00334783,-47.50738,-18.84527,-1.0903218,0.068773,0.1,52,66,1,3,0,7,0,0,0,0,0,0,1,0,0
66598,24,164.20146,-0.32519,44,0.021676,0.346866,15.07,15.03,11.26,15.01,14.0925,1.635487313,22,5.794,4.889,8.187,11.544,0.468887084,0.996202969,0.551046,2.60857,2.326172,14.193991,86.6308,1454.05021,1.2654,-41.15534,19.57984,770.76437,427.1426,343.62177,-0.00122364,0.01343224,-0.01944177,0.00035306,0.13143951,0.01627132,0.43841368,57.34,42.66,11.49692,16.87809,0.50998806,0.00126448,-46.29629,-19.39385,-1.0496068,0.051593,3.1,26.3,154,0,2,3,12,0,0,0,0,0,0,1,1,3
19262,22,188.1831,-0.331481,49,0.047666,0.379147,17.08,16.08,10.46,12.02,13.91,2.749199884,2,6.532,4.935,8.256,13.065,0.497600548,1.000076546,0.638157,2.030812,4.509441,15.983933,321.124,1505.80259,1.4004,-28.12487,26.83386,821.90138,475.48874,346.41264,0.00478425,0.02484643,-0.02275326,0.00031737,0.24994188,0.02343038,0.65209928,31.22,68.78,11.58995,16.92766,0.52222422,0.00208102,-47.6863,-19.47474,-1.1363212,0.04646,3.4,58.9,239,0,4,4,14,0,0,0,0,0,0,1,0,0
60021,48,417.38192,-0.278668,108,0.011652,0.29032,7.21,13.61,9.34,6.89,9.2625,2.680870894,48,7.986,7.239,12.579,15.107,0.432555476,0.945842725,1.0261,4.501065,8.234266,19.570263,309.4903,2993.12426,1.5626,-61.15694,49.65395,1434.54276,888.21141,546.33135,0.0045065,0.0244671,-0.02794492,0.0008262,0.19264076,0.02496674,0.70182482,35.5,64.5,9.60857,19.0683,0.52259038,0.00300289,-62.10322,-19.15171,-1.2555377,0.130886,0.6,72.9,721,2,9,3,30,1,0,1,0,0,0,1,0,0
7214,23,156.18266,-0.320106,42,0.056348,0.376455,16.03,17.86,16.05,19.24,17.295,1.346523301,22,5.403,6.845,7.003,10.339,0.427461033,0.956783269,1.007407,3.926752,9.413779,20.284293,163.8769,1377.86868,1.2702,-82.70829,78.9095,746.37204,508.64152,237.73052,0.00267684,0.02988427,-0.05553541,0.00193271,0.2147957,0.0371275,1.03551661,25.56,74.44,10.77148,17.91845,0.51759398,0.00199758,-44.97833,-19.42968,-1.069592,0.061088,0.9,72.2,197,2,2,2,11,0,0,0,1,0,1,1,1,1
23675349,34,264.31986,-0.242698,70,-0.003647,0.239052,50.13,10.38,10.93,4.84,19.07,18.08999862,18,6.722,7.841,7.932,13.443,0.460124589,0.999925617,1.111748,4.42595,20.699204,64.85515,635.1398,2042.82159,1.4499,-91.40343,72.45503,976.56041,644.13034,332.43007,0.00991457,0.05398461,-0.07547737,0.00204541,0.20806413,0.05843086,1.66808348,9.29,90.71,8.96617,17.51646,0.49991819,0.00550747,-45.28665,-12.87967,-0.9713705,0.052852,2.4,96.6,346,1,3,4,17,2,0,2,0,0,0,2,0,0
83270,27,191.22684,-0.334012,51,-0.012492,0.32152,14.2,21.79,11.27,15.23,15.6225,3.845772842,27,6.431,5.853,7.421,12.773,0.49038277,0.993080392,0.685708,3.096465,3.44708,30.482202,247.4311,1656.58963,1.2935,-46.02655,56.51464,862.79451,563.23554,299.55897,0.00384797,0.02136674,-0.0290911,0.00081434,0.21263928,0.02311638,0.65439584,41.69,58.31,11.92846,16.77784,0.5103488,0.00111125,-45.94614,-19.46213,-1.0791812,0.055373,1.5,46.2,205,1,2,3,14,0,0,0,0,0,0,1,1,2
676454,18,152.21687,-0.293285,40,0.029967,0.323252,61.47,20.98,13.88,15.36,27.9225,19.54892117,16,5.393,4.901,6.92,10.734,0.475903347,0.995178936,0.594563,2.304227,7.130725,25.107732,243.6713,1280.58403,1.332,-43.88311,56.20061,679.90537,416.26596,263.63941,0.00373688,0.02890946,-0.03600865,0.00098239,0.23677111,0.03096284,0.86157328,30.86,69.14,9.21197,18.88904,0.48537082,0.0061676,-41.07117,-12.78648,-0.9251069,0.064103,0.7,70.1,119,2,1,1,10,0,0,0,0,0,0,1,1,6
3478,58,445.53578,-0.326504,118,-0.000724,0.32578,9.33,6.31,13.91,13.26,10.7025,3.082477697,58,7.278,8.868,14.157,14.173,0.381015108,0.973687826,1.429097,5.962455,7.571469,66.301331,380.2408,3540.22718,1.4103,-68.47174,71.09943,1660.61504,971.67098,688.94406,-0.00059459,0.02240406,-0.03303136,0.0010269,0.21290859,0.02691804,0.72961995,39.45,60.55,11.08542,17.55677,0.51074767,0.00134499,-46.41695,-19.64042,-1.0754625,0.0475,1.9,139,697,3,6,7,31,0,0,0,0,0,0,1,1,2
10832,23,187.20161,-0.290901,49,0.030725,0.321627,13.67,11.5,12.79,10.9,12.215,1.082601035,21,5.978,4.414,7.541,11.373,0.48752572,0.951237872,0.434184,1.692963,1.695159,14.830369,120.6166,1501.77847,1.3968,-32.67508,44.0993,786.83387,339.46496,447.36891,-0.0016936,0.02155639,-0.01933577,0.00044061,0.23458412,0.02010146,0.55222287,45.77,54.23,11.10219,17.82046,0.50562283,0.00287035,-42.49373,-19.45095,-1.0946409,0.044733,1.5,76.7,169,2,5,2,14,0,0,0,0,0,0,1,0,0
2461,41,266.33662,-0.350498,72,0.01825,0.368749,10.15,14.3,11.72,15.26,12.8575,2.029610492,41,6.704,6.557,8.874,13.119,0.459509632,0.978445704,1.149696,4.097238,1.609875,9.095319,176.897,2269.8372,1.3149,-32.62009,50.71387,1098.19551,736.21098,361.98454,0.00313026,0.01374501,-0.01845821,0.00050871,0.24442088,0.01456534,0.41629499,68.87,31.13,12.3422,17.19727,0.51142067,0.0012006,-48.84642,-19.81792,-1.0619969,0.052044,2.9,66.5,375,1,3,4,19,1,0,1,0,0,0,1,0,0
4173,21,171.15421,-0.333116,45,-0.036662,0.296454,24.27,13.45,17.77,15.81,17.825,4.023117572,21,4.613,4.973,8.523,8.926,0.39809116,0.9674832,0.673032,2.620432,4.450912,9.349904,204.2793,1303.45335,1.4714,-39.25928,53.00917,690.12029,427.78986,262.33043,0.00599065,0.02846618,-0.03066084,0.00055023,0.2498666,0.02821813,0.79730502,24.59,75.41,11.27892,18.15907,0.5288116,0.00199173,-51.02094,-18.99509,-1.1995194,0.083467,0,83.9,170,1,4,2,12,0,0,0,0,0,0,1,0,0
7551,25,258.10095,-0.304058,66,0.049983,0.354041,15.77,12.12,10.93,15,13.455,1.993997242,24,7.611,4.342,7.957,15.195,0.552666036,0.998226251,0.357608,1.858271,3.324572,15.370029,472.6961,1900.32477,1.522,-31.28398,53.89327,1015.12977,461.61112,553.51865,0.00162464,0.0229539,-0.01616306,0.00037804,0.19460922,0.01943966,0.5238481,45.34,54.66,11.31719,17.43062,0.50652943,0.0024514,-45.95538,-14.81241,-0.9757621,0.077165,3.2,38.3,295,1,2,3,16,0,0,0,0,0,0,1,1,50
31347,15,120.17007,-0.364126,32,0.131322,0.495448,33.1,15.86,14.9,9.69,18.3875,8.812704962,15,3.59,5.714,6.785,6.808,0.352618221,0.948189415,0.83481,2.714796,6.340628,8.732365,32.8023,921.57121,1.4612,-47.16707,28.35444,509.54477,337.99058,171.55419,0.00382464,0.03075785,-0.04923831,0.0005208,0.15193705,0.0357724,1.00627356,10.9,89.1,12.38479,16.5822,0.51912291,0.00109535,-41.46861,-21.27294,-0.9979212,0.037138,-0.8,42.5,128,0,2,0,7,0,0,0,0,0,0,1,0,0
156422,76,527.65835,-0.261574,141,0.016922,0.278496,8.59,7.46,8.1,9.47,8.405,0.733910758,58,10.735,8.118,13.562,20.808,0.489738279,0.969166279,1.261834,5.76438,5.618688,49.81763,678.4702,4474.99388,1.3213,-47.51361,74.88493,2075.93664,1069.97776,1005.95889,-4.84E-05,0.0203157,-0.0217084,0.00054608,0.24985462,0.02099209,0.57118264,44.76,55.24,10.59471,17.14838,0.50023948,0.00158285,-48.71911,-19.41189,-1.0734136,0.050187,5.7,80.6,777,2,5,8,39,0,0,0,0,0,0,1,1,13
74448,40,238.36794,-0.295593,65,0.066715,0.362309,7.61,7.73,6.85,7.32,7.3775,0.33907042,38,6.781,7.92,8.559,13.562,0.451449685,1,1.536734,5.541732,0.667276,6.59311,117.6137,2308.55001,1.1571,-28.69082,13.13788,1113.58495,657.47624,456.10871,-0.00181174,0.00846387,-0.01662394,0.00019744,0.12568787,0.01220527,0.32126077,75.62,24.38,11.08752,16.14862,0.49618185,0.00120489,-43.3876,-20.15238,-1.006485,0.034231,5.6,0,231,0,0,2,18,0,0,0,0,0,0,1,1,11
7958,28,142.23896,-0.325854,40,0.055488,0.381342,6.66,30.95,26.33,4.3,17.06,11.72436139,27,5.761,6.112,6.468,11.522,0.478051614,1,0.816451,3.373202,3.257079,5.765386,35.8158,1522.07168,1.0472,-43.44009,21.06519,778.40553,520.89188,257.51365,0.00210439,0.01245401,-0.01883053,0.00056888,0.11731988,0.01406423,0.39629303,64.88,35.12,12.24232,16.14917,0.5031754,0.00054762,-45.78624,-19.81722,-0.9759603,0.030008,2.5,17.1,91,0,1,4,10,0,0,0,0,0,0,1,1,1
8872,30,170.2491,-0.346302,47,0.02786,0.374162,37.83,25.08,18.64,15.25,24.2,8.625071014,29,7.618,4.362,6.946,15.221,0.573749482,0.99901549,0.604766,1.950912,2.556292,13.609545,126.7617,1699.71732,1.1224,-41.99026,18.92989,913.66343,680.04276,233.62067,0.00156821,0.00965011,-0.02195726,0.00048035,0.05796703,0.01209612,0.34822429,80.97,19.03,11.04221,16.51039,0.50581395,0.0009711,-46.8778,-20.04206,-1.0016738,0.042247,4,26.3,150,0,2,7,12,0,0,0,0,0,0,1,0,0
6899,13,163.00146,-0.314224,41,0.041143,0.355367,14.19,13.13,15,14.97,14.3225,0.761228448,13,4.013,3.5,7.961,8.938,0.438158733,1.1136307,0.000163,0.00052,2.986919,8.670267,43.6958,1108.18433,1.6483,-34.64515,47.1134,595.71407,289.05517,306.65889,0.00133092,0.01962962,-0.01591735,0.00038904,0.24570903,0.01780063,0.48214851,53.75,46.25,11.7211,19.04775,0.50644746,0.00205655,-45.49798,-14.86793,-0.9372743,0.083378,2.7,20.2,87,1,1,0,9,0,0,0,0,0,0,1,0,0
50897,47,383.36233,-0.308969,100,0.024441,0.333411,9.53,11.89,15.62,11.76,12.2,2.186035224,36,9.548,7.906,10.557,18.87,0.505450942,0.988165061,1.250383,5.268043,2.123039,48.414022,241.7224,2913.72762,1.4744,-54.31785,30.13136,1486.00016,938.3572,547.64295,0.00074095,0.01483956,-0.02341628,0.00042615,0.15282386,0.01781036,0.48981538,52.97,47.03,11.5101,18.77237,0.52532677,0.00236505,-67.99956,-18.98548,-1.2110252,0.156065,4.5,57.6,453,0,8,9,27,1,0,1,0,0,0,1,1,3
78766,24,224.64398,-0.310178,58,0.011802,0.32198,15.59,11.83,10.94,10.79,12.2875,1.947695754,24,6.457,4.976,7.97,12.889,0.498896845,0.998064116,0.589724,2.547388,7.427498,6.516243,219.1645,1649.44632,1.5262,-37.36144,64.60933,841.12432,475.90842,365.2159,0.0029591,0.02471403,-0.02538949,0.00066341,0.2447746,0.02472648,0.68048359,36.43,63.57,11.5792,17.33274,0.5118736,0.00199793,-46.42107,-16.05906,-1.0629814,0.082256,1.2,49.4,283,1,2,2,15,0,0,0,0,0,0,1,0,0
28693,59,403.5176,-0.25996,108,0.055447,0.315407,16.22,10.39,11.05,13.54,12.8,2.297531284,58,9.494,6.576,11.691,18.865,0.508052354,0.993522225,0.925429,4.121634,4.938302,36.745332,567.7081,3428.66152,1.3188,-48.6056,42.09027,1606.98509,849.02502,757.96007,-0.00233385,0.01535791,-0.02215118,0.00044197,0.20292963,0.01877814,0.50509947,52.35,47.65,9.51324,17.33527,0.49774844,0.00199105,-46.27583,-19.41857,-1.0610419,0.046331,3.8,46.5,607,1,3,5,30,3,3,0,0,0,0,1,1,16
896,33,232.27883,-0.265736,62,0.051511,0.317247,11.52,10.4,11.64,22.4,13.99,4.879538913,31,5.434,6.491,10.494,10.801,0.388720939,0.993835112,0.978376,4.047365,6.220838,20.563729,295.3478,1971.69526,1.3201,-51.75585,58.32913,953.67527,515.3991,438.27617,-0.00050392,0.02218179,-0.02718162,0.00083485,0.24496234,0.0245238,0.66612204,44.62,55.38,10.35077,18.05722,0.50818363,0.00236742,-45.67185,-18.74668,-1.079096,0.05232,0.8,54.1,270,2,2,4,17,0,0,0,0,0,0,1,1,2
43231,28,380.65553,-0.304647,96,0.000692,0.30534,16.55,15.63,9.36,11.32,13.215,2.975168062,28,6.117,7.714,9.631,12.407,0.417013982,1.014140919,1.064561,4.158043,5.358851,42.958317,369.3837,2310.47126,1.8462,-42.79546,61.57246,1097.80737,487.97573,609.83164,0.00040729,0.03245991,-0.02524061,0.00106438,0.22796591,0.02849716,0.77415279,41.3,58.7,11.37481,18.10972,0.51695819,0.00242451,-42.77946,-14.81808,-0.9486233,0.073718,1.2,163,604,3,7,3,20,0,0,0,0,0,0,1,0,0
13878,19,173.60366,-0.32035,45,0.029632,0.349983,24.9,20.56,16.52,15.04,19.255,3.834563209,19,5.676,4.23,8.757,10.295,0.442187097,0.906888654,0.406182,1.82517,4.456295,13.480813,125.666,1316.68852,1.4775,-38.67109,46.0031,720.1939,323.58656,396.60734,-0.00167875,0.02427477,-0.02285388,0.00050757,0.24547699,0.02335167,0.63925779,39.32,60.68,11.17514,17.91208,0.50855728,0.00245059,-40.23622,-14.70918,-0.9887725,0.057525,1.1,76.7,121,2,5,2,11,0,0,0,0,0,0,1,1,3
16362,63,461.54721,-0.279298,122,0.052417,0.331714,32.31,10.18,7.59,7.88,14.49,10.3371974,60,9.553,9.442,11.547,18.895,0.473748872,0.988956349,1.734522,8.057268,5.423562,35.349585,300.2685,3725.85487,1.3881,-47.23315,53.89095,1719.46037,903.44683,816.01353,-0.00022905,0.01700428,-0.01930889,0.00039821,0.23379275,0.01811023,0.4924714,52.97,47.03,9.97135,18.50109,0.50685501,0.00259583,-60.71622,-19.09518,-1.1463532,0.092808,6.3,35.6,632,1,4,7,34,0,0,0,0,0,0,1,1,43
6852393,48,272.42573,-0.31177,75,0.057085,0.368855,27.75,20.41,26.38,23.11,24.4125,2.860352907,48,6.857,6.496,8.324,13.655,0.479543459,0.995697827,1.08859,4.021295,4.084616,28.555939,362.6055,2505.70317,1.2183,-46.69012,19.8207,1078.27956,878.80911,199.47045,0.00472248,0.01229318,-0.02863183,0.00067616,0.05079605,0.01266827,0.41676041,70.89,29.11,10.12067,16.04287,0.49602975,0.00086812,-45.15039,-19.60209,-1.0201244,0.027999,4.9,17.1,464,0,1,0,20,6,6,0,0,0,0,1,1,6
61771,29,154.2497,-0.319663,43,0.055188,0.374851,8.5,30.6,25.89,4.43,17.355,11.11016314,27,4.979,6.172,7.582,9.745,0.414698498,0.978610163,0.956692,3.550461,3.922516,9.521534,48.2648,1537.76824,1.124,-46.25557,20.24042,755.7271,567.18188,188.54521,0.00282525,0.01289354,-0.02746217,0.00073401,0.0579367,0.01524903,0.44975642,64.12,35.88,11.91352,16.02142,0.50296096,0.00069177,-45.79752,-20.83341,-0.9985805,0.03161,2.8,17.1,140,0,1,2,11,2,0,2,0,0,0,1,0,0
9046,59,364.52131,-0.292959,99,0.064166,0.357125,15.88,11.42,13.74,12.44,13.37,1.666163257,59,9.018,8.068,8.112,17.971,0.52622178,0.996396097,1.160669,5.677727,1.630191,25.666144,218.1209,3236.12729,1.2622,-36.91477,47.2886,1450.66797,806.84732,643.82064,-0.00091379,0.01115322,-0.01603637,0.00031089,0.22083018,0.01344501,0.36246668,72.41,27.59,10.98952,17.28842,0.49608334,0.00148078,-47.93751,-16.59906,-1.020717,0.035479,5.3,29.5,613,1,2,3,27,5,5,0,0,0,0,1,1,24
4883,41,266.33662,-0.276503,72,0.060437,0.33694,35.27,10.11,15.28,11.4,18.015,10.14226922,40,7.317,6.742,9.589,14.12,0.463695774,0.964876315,1.146368,4.514808,6.571324,37.100749,349.4329,2350.93403,1.2695,-56.60122,57.93818,1173.18036,606.60951,566.57086,-0.00253968,0.02303408,-0.02992069,0.00081041,0.24101576,0.02653404,0.71728854,39.24,60.76,9.87608,17.199,0.50507795,0.0016632,-50.08798,-19.75909,-1.0628878,0.054219,0.8,70.6,263,3,4,7,19,1,0,1,0,0,0,1,1,3
74904,26,166.21734,-0.285585,45,0.06932,0.354905,15.03,12,14.44,14.2,13.9175,1.147527233,24,5.465,5.001,9.058,10.835,0.435245441,0.991308326,0.597131,2.456287,0.840237,14.092499,64.8198,1523.63465,1.2225,-50.06903,18.90522,814.87289,458.79597,356.07692,-0.00328471,0.01231193,-0.02338058,0.00039369,0.12784189,0.01775946,0.46663781,52.05,47.95,11.17337,16.71217,0.50485771,0.00149119,-45.57436,-19.50625,-1.0400476,0.05473,2.4,18.5,100,0,2,4,12,0,0,0,0,0,0,1,0,0
31355,44,266.31461,-0.374482,73,0.120469,0.494951,22.22,20.61,9.04,4.46,14.0825,7.530711703,42,6.542,8.113,11.072,12.54,0.395271868,0.958422501,1.229508,5.517962,5.435327,19.956,109.7523,2468.90877,1.2087,-57.04605,18.56763,1228.51045,939.5587,288.95175,0.00172944,0.01221104,-0.03235263,0.00089138,0.04444338,0.01606892,0.46119056,64.7,35.3,11.77473,16.39049,0.50382392,0.00064981,-42.04081,-19.7235,-0.9596171,0.021209,3.5,44.8,201,0,4,9,17,0,0,0,0,0,0,1,1,4
19571,52,328.44601,-0.286757,89,0.064369,0.351126,16.18,12.61,14.09,27.25,17.5325,5.751975204,51,9.032,6.296,8.087,18.07,0.556805226,1.000332152,0.909646,3.800236,2.81255,19.295458,601.1139,2847.97925,1.2923,-40.47278,58.99889,1296.93045,860.18444,436.74601,0.00086785,0.01213458,-0.02132231,0.00042237,0.22233255,0.01496043,0.41439084,68.99,31.01,10.89008,18.41246,0.50240163,0.00141934,-47.11931,-20.31749,-1.0567186,0.04514,5.1,46.5,490,1,3,3,24,5,5,0,0,0,0,1,1,31
7470,18,136.14822,-0.328334,36,0.016802,0.345136,18.27,13.51,11.39,15.63,14.7,2.548627081,18,5.171,3.958,6.772,10.165,0.486480019,0.982885322,0.297547,1.558235,3.350006,12.774611,121.5805,1144.10514,1.3335,-43.1663,56.67654,621.00692,332.07136,288.93556,0.00011634,0.02002965,-0.02276986,0.00058868,0.2346581,0.02129669,0.57972725,44.4,55.6,11.52028,18.23413,0.51317836,0.00189188,-46.53946,-19.16986,-1.1108291,0.064267,2.3,37.3,123,1,2,1,10,0,0,0,0,0,0,1,1,2
15103,20,196.10593,-0.287146,49,0.060076,0.347222,44.56,63.52,25.93,21.74,38.9375,16.58961177,18,5.301,5.737,7.178,10.114,0.439185375,0.953970949,0.834654,3.168316,2.107654,20.866432,158.1583,1312.91469,1.6738,-59.99753,65.45362,701.88016,407.12007,294.7601,0.0004676,0.02259459,-0.030094,0.00086948,0.24090683,0.02567121,0.70053049,40.33,59.67,9.88436,18.30145,0.51867457,0.00205321,-186.6488,-18.91994,-1.6696246,1.664495,2.4,63.3,97,2,3,4,9,1,0,1,0,0,0,1,0,0
83119,57,410.50855,-0.260096,109,0.05305,0.313146,6.24,5.55,7.19,7.35,6.5825,0.731688971,52,7.763,7.108,13.199,15.249,0.428872764,0.982158959,1.165512,4.969098,5.477093,42.640539,642.6643,3466.85332,1.3269,-34.58405,45.82169,1633.73601,729.25786,904.47815,-0.00321738,0.0181363,-0.02043432,0.00045296,0.23096374,0.01925011,0.52813321,49.82,50.18,10.7848,17.42453,0.49933007,0.00220263,-43.37441,-19.30608,-1.074093,0.048649,6.4,70.5,475,2,4,6,31,0,0,0,0,0,0,1,1,28
129491,76,480.68473,-0.304844,130,0.043879,0.348723,21.6,9.92,16.5,7.07,13.7725,5.667324655,76,13.358,9.048,11.239,26.396,0.565430671,0.988022159,1.354199,6.429426,5.597232,45.975216,1951.0925,4430.37266,1.2158,-52.46136,25.53991,2113.12075,1375.32761,737.79314,0.00185852,0.01441772,-0.02155321,0.00049018,0.13106253,0.01641983,0.46011904,56.02,43.98,10.48962,16.57997,0.49602415,0.00137363,-46.24443,-19.19198,-1.0248288,0.034524,8.4,33.2,618,0,2,12,36,0,0,0,0,0,0,1,1,46
102861,38,226.31248,-0.321139,62,0.050966,0.372105,40.84,30.7,21.92,22.85,29.0775,7.59934989,38,6.497,7.003,10.413,12.382,0.415531244,0.952901339,0.992041,4.35741,3.767663,22.149377,136.7139,2096.32434,1.2098,-45.52229,24.20905,1046.38231,616.5118,429.87051,0.00106586,0.01586912,-0.02016469,0.00057832,0.14338853,0.01747323,0.47984043,53,47,11.97752,17.70736,0.51178932,0.00101133,-46.77939,-20.24306,-1.0407093,0.048449,2.7,43.4,248,0,3,7,16,2,0,2,0,0,0,1,1,1
6420,7,181.83263,-0.401024,44,-0.028256,0.372769,31.6,20.45,23.59,22.44,24.52,4.239180345,7,3.936,6.42,6.432,7.758,0.376419214,0.985518293,0.783688,2.93229,1.494083,4.136627,18.3727,1012.18658,2.0131,-22.17457,23.105,548.26691,353.84864,194.41826,0.00279831,0.01040056,-0.01103806,0.00020837,0.24081437,0.01024757,0.28916494,73.63,26.37,12.90703,16.92366,0.51553665,0.00123095,-42.17369,-14.96485,-0.7400088,0.063534,2.6,17.1,82,0,1,0,7,0,0,0,0,0,0,1,0,0
5371102,32,220.26483,-0.308587,59,0.02929,0.337877,25.2,14.42,11.32,14.27,16.3025,5.283599034,32,6.484,6.51,8.337,12.931,0.465512276,0.997146823,0.905229,4.035695,3.327352,22.853549,258.4903,1927.74626,1.2804,-60.39359,61.8559,994.09077,567.4392,426.65158,-0.00171098,0.01564474,-0.02479379,0.00079401,0.20726806,0.01987035,0.53256486,58.21,41.79,10.376,18.76342,0.50876654,0.00178877,-47.08763,-19.35283,-1.0677179,0.057973,4.4,46.5,235,1,3,6,16,0,0,0,1,1,0,1,1,19
119442,77,521.08954,-0.095109,140,0.042714,0.137824,14.33,15.35,9.3,9.27,12.0625,2.800833581,69,10.613,9.044,11.714,20.473,0.496543863,0.96452464,1.488836,6.369822,9.25469,43.346325,1104.3698,4377.66768,1.3339,-57.72485,60.36183,1990.90206,1184.73475,806.16732,-0.00057756,0.02133663,-0.03278243,0.00074311,0.19591366,0.02608413,0.70671575,35.43,64.57,3.52254,17.86739,0.48784148,0.00575643,-46.31602,-20.64211,-1.0675353,0.051264,2.4,73.2,639,1,7,14,36,1,0,1,0,0,0,2,1,9
2999413,49,322.39673,-0.29639,87,0.055128,0.351518,14.82,13.43,10.44,10.76,12.3625,1.833226323,49,7.082,7.172,11.086,13.997,0.433948225,0.988209545,0.995141,4.403034,5.927614,27.482571,529.4166,2748.5326,1.3144,-47.37324,70.11111,1239.29464,581.34616,657.94848,-0.00246983,0.02115755,-0.02334637,0.00095229,0.23800744,0.02229498,0.60734745,51.73,48.27,10.88108,18.82248,0.5086514,0.0018577,-49.1602,-20.16622,-1.1072342,0.060309,4.3,87,372,3,5,0,23,2,2,0,0,0,0,1,1,27
444025,63,466.9526,-0.325177,124,0.011916,0.337093,12.07,35.67,13.55,24.14,21.3575,9.484258998,63,7.73,9.283,10.966,14.85,0.423088977,0.960543338,1.650995,6.503519,5.591639,67.342485,750.8874,3629.24711,1.4418,-54.4227,57.85276,1606.23019,1072.17563,534.05456,0.0041744,0.01993566,-0.02746815,0.00074825,0.16392399,0.02121515,0.61062707,40.5,59.5,11.06526,17.60044,0.51138195,0.00130146,-48.14198,-15.74206,-1.0545697,0.065601,3.9,99.1,882,1,7,7,32,7,7,0,0,0,0,1,1,9
5322,34,294.32982,-0.286929,77,0.024616,0.311545,15.73,15.89,12.23,15.06,14.7275,1.475167363,33,6.75,7.393,9.632,13.238,0.437431847,0.980592593,1.104644,4.381321,12.784493,43.734592,451.7459,2196.93547,1.5013,-79.67235,66.89404,1092.5753,605.37459,487.2007,-0.00217612,0.03298664,-0.04586785,0.00170259,0.21471335,0.03900211,1.05391385,27.79,72.21,11.13186,17.72632,0.5145063,0.00224985,-46.60463,-19.43158,-1.0892927,0.052987,0.1,113,527,2,4,4,20,0,0,0,0,0,0,1,0,0
17036,49,327.41815,-0.30072,88,0.049614,0.350333,8.26,35.29,6.97,7.83,14.5875,11.96161439,47,7.704,9.21,11.187,15.211,0.427179286,0.987214434,1.501615,6.675737,1.523056,10.699367,270.8098,2862.95379,1.2815,-40.26692,16.0936,1370.53108,799.43166,571.09942,-0.00302618,0.01086687,-0.02247384,0.00029237,0.09991905,0.01634765,0.42731354,63.9,36.1,9.69548,16.69344,0.5027491,0.00156396,-48.4348,-19.43904,-1.0410817,0.044783,3.6,38.8,353,0,4,9,24,0,0,0,0,0,0,1,1,3
